"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1274.6/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xef78a2df08ddbced48f0ce6042f063ec483297c5b6f6071e83bc2ddad6fc809a","15935000","1668027551","2022-11-09 20:59:11","0x0d459cc5384c296cde5a4c27b65548b181436a3c","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.00996271711116696","12.6984792298934","1104.17","","","0xe46a96ba",""
"0xcb7e5909cc5b3d1e047f652c4ed2cfe29a54e6dfcc36967b439376df672f4544","15935012","1668027707","2022-11-09 21:01:47","0x6b6258c577519d87836bb06e3f93ccb8dc198a53","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.008640533059565976","11.0132234377228","1104.17","","","0xe46a96ba",""
"0x87dea6e97c15ea8a7f5c938533a56cd9bbc9f03bd53ee308e0d230ead2c4098b","15935020","1668027803","2022-11-09 21:03:23","0x04453bcdfa1d6add6795e6753167264f7fe35c6d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.009923836412714076","12.6489218916454","1104.17","","","0xe46a96ba",""
"0xf31cb5a7f5d322ee30da74d6447e7f4353c2e12a76607daaf04added85dff241","15935054","1668028211","2022-11-09 21:10:11","0xa0fd6c8735984fdba1403fb45019e76821d4a8ff","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1","0","1274.6","0.0040684591","5.18565796886","1104.17","","","0xe46a96ba",""
"0x1f824f2b460bff926c7e3f48f1089927eb91a085bcd427ae9315efb5bcc94109","15935057","1668028247","2022-11-09 21:10:47","0x19b80330073590f84ab317892bbf44705cf68943","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.0122137146","15.56760062916","1104.17","","","0xe46a96ba",""
"0x296824fc9cec3d3386ca7733c0d1a2befed18f078a5152d3a7c298ca4af30547","15935065","1668028343","2022-11-09 21:12:23","0x1b68a276c33e93ea69afeb39aa8958fb9b96e15b","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.01259285437573506","16.0508521873119","1104.17","","","0xe46a96ba",""
"0x44c18f40c3ddfcbaf816a42997b84c574307beb356fa852fa92adc9b890b013c","15935085","1668028583","2022-11-09 21:16:23","0x16ccedd50d9eab1aeabf84657547278c229d2211","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.009480979759440276","12.0844568013826","1104.17","","","0xe46a96ba",""
"0xc0378def9be371fb8d12e0269b49e92244c903fc7ec90c6a980acfb3aa88edf9","15935092","1668028667","2022-11-09 21:17:47","0xbf75959d84f10435e7e33390109ef857986df7c3","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.55","0","1975.63","0.012383176310897844","15.7835965258704","1104.17","","","0xe46a96ba",""
"0xac7a55fb5f15c0856275c34f9a75c3d227bc69700d1303fec6005bd8994e1547","15935096","1668028715","2022-11-09 21:18:35","0x192dda58d27d0bdf2eb54ef72d421869f1168cd0","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.011196438940797143","14.27098107394","1104.17","","","0xe46a96ba",""
"0x89d37b19d5f8b66df4471a6c6f2253bf7b706643e7ef0f88ac45ad7dfe75a03f","15935101","1668028787","2022-11-09 21:19:47","0xd5b46091a8bee2980e069647f1c5de781b573986","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.1","0","1402.06","0.01415125743650295","18.0371927285667","1104.17","","","0xe46a96ba",""
"0x28237d84de9d89ad0a64e841b4b8d7272fd94d2c6617f12d3f09423f94fe68a9","15935110","1668028895","2022-11-09 21:21:35","0x4d8de8a52a3fdfc6a32c5dfc6331731cb026b49a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.01682337848118336","21.4430782121163","1104.17","","","0xe46a96ba",""
"0x62c889eb1ab30bd2d6a078acd758b962d9e8f6298e18752242e05c6fb11a7d6d","15935116","1668028967","2022-11-09 21:22:47","0xd2a7b2674a0a1dcd0644fc1aaf4bf617feb02e92","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.9","0","1147.14","0.017639519456729142","22.483331499547","1104.17","","","0xe46a96ba",""
"0x5c510fb9d82a5abdb01d91ff46306c83736befc28b8651b9b846d27272a83ab7","15935147","1668029339","2022-11-09 21:28:59","0x6cdce454f53aafeb22f5598344d75373b1e8cf46","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.1","0","1402.06","0.02533357344879843","32.2901727178385","1104.17","","","0xe46a96ba",""
"0x4203cf9978570311df856c0c2b10ed005dec979848812662bc311490c57b4ec6","15935184","1668029783","2022-11-09 21:36:23","0x4978b3f207779863f03e0ab015c01c55ed74a525","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.021147544103793972","26.9546597146958","1104.17","","","0xe46a96ba",""
"0xb61e8ed1013999f75fd097c2df44bc80f82ca1005c06b493aeb99c17bda14f06","15935189","1668029843","2022-11-09 21:37:23","0xd45058bf25bbd8f586124c479d384c8c708ce23a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.018673742545217998","23.8015522481349","1104.17","","","0xe46a96ba",""
"0x86ef81c220cd11e1af67e1fd7c7e1543d84a5de7d54099b97e226bf40f4a8838","15935214","1668030143","2022-11-09 21:42:23","0x21c86d890f2e01f27f3c98629f277fdf48acc9fc","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.45","0","1848.17","0.01754343291431963","22.3608595925918","1104.17","","","0xe46a96ba",""
"0xca675d84a9ede9a9347e20411fdc588c2de68101e65556993fad5b32c1038162","15935233","1668030371","2022-11-09 21:46:11","0x245cb9560722dad1be2dd9a9fa1b85934c90f89a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.017106391730280778","21.8038068994159","1104.17","","","0xe46a96ba",""
"0x0c4f375f481ca17bbe328f278ecded0f1e03165a598e2ba287ffdd8866517d3e","15935258","1668030671","2022-11-09 21:51:11","0xdcf41fc1fd3c6e013d09914ef87fd36add09c727","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.01995705","25.43725593","1104.17","","","0xe46a96ba",""
"0x53c7054c95058ce8de4520297a4f94328f6dfa829c900b199e71a1a7068803a5","15935260","1668030695","2022-11-09 21:51:35","0x210367f6fbb316fc24674ab5c36666edac3e6187","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.015808849268914241","20.1499592781581","1104.17","","","0xe46a96ba",""
"0x0784e23d2614a1237ec495c4a86e5b0ba2c75cb0e4d2816ec6a883891823df20","15935273","1668030851","2022-11-09 21:54:11","0xcc4d049ec74b00dd45f4887bcb542b1d3a82ae21","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.014964130577083824","19.073280833551","1104.17","","","0xe46a96ba",""
"0xdc782d880fbc2c77eefb143cb8149771d7da859fce4515c173060288bcb4157a","15935321","1668031427","2022-11-09 22:03:47","0x9882e610fd74aa31b8685c0571110271e9690590","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.9","0","1147.14","0.014678118935844483","18.7087303956274","1104.17","","","0xe46a96ba",""
"0x7354aae1495e4e3a60e460f40ffe0780d2c12ed4c7a8657b64730ec72f591c1f","15935340","1668031655","2022-11-09 22:07:35","0x8245fd955d74d8afca5ae87cec03355181b5696a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.01514179785542705","19.2997355465273","1104.17","","","0xe46a96ba",""
"0x026a935092f876f4b666151424d5a41c93321d77f24c8b02c3a06b6903ea3484","15935341","1668031667","2022-11-09 22:07:47","0x12db103daed86556d2aa61c1212f2fd66052d58a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.45","0","1848.17","0.01796146542693714","22.8936838331741","1104.17","","","0xe46a96ba",""
"0x30edc76d8e11ca58eae8aec79cc63cb59f6ebf46e5f9665097e5f6afb487313b","15935386","1668032207","2022-11-09 22:16:47","0x092890d8dbe8c962e56d1b115571a9721e2ecc2a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.9","0","1147.14","0.0142445262","18.15607309452","1104.17","","","0xe46a96ba",""
"0x9986dff2d21463ca9c706d0e2acb0b4efab0b062b9742be7f27f9c28cd735e6e","15935418","1668032591","2022-11-09 22:23:11","0xc47d5fc3b17308ebc790c9ba668e16e8caef97d8","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.011255755481494039","14.3465859367123","1104.17","","","0xe46a96ba",""
"0x2ea69df54f5474ad25d6ff19bace3cc5901bc992152dd9b2d53856af8ae86b46","15935445","1668032915","2022-11-09 22:28:35","0x2f63c3f6cc7ab18c497d767036ac7f18f2e11fdc","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.011754397763251884","14.9821553890408","1104.17","","","0xe46a96ba",""
"0x041fa0af1d0784069fff33b5654b2ad8b0d46c195f53feb269232a8728fff901","15935447","1668032939","2022-11-09 22:28:59","0xf2e71652437795d9ebc81b23aebe9536d64c7d2f","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.014047861954511637","17.9054048472205","1104.17","","","0xe46a96ba",""
"0xd8436be08fd960ddddf47b6fb0bca2a628d26cbd8536da1271c3032e030be730","15935473","1668033251","2022-11-09 22:34:11","0x6f6fe9e707b165b5629a374853b7b9d0718c5c9e","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.012431830341090557","15.845610952754","1104.17","","","0xe46a96ba",""
"0x04453fcdb744a38fbf7bb22ec5cb7e6bdf9874ff33acae84be7d27a9c652eb1e","15935502","1668033611","2022-11-09 22:40:11","0xeb75c47b45863a935aa03da59ce66893d6366e74","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.012123667432062459","15.4528265089068","1104.17","","","0xe46a96ba",""
"0xaa14a3a203b08c0793e3f95cfdd5d055d37682a9b8ae5c9ab4144e7960e30f60","15935503","1668033623","2022-11-09 22:40:23","0x0c4f6bafb40663bec5a24cab510c4764e4c4d86c","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.009555725701784923","12.1797279794951","1104.17","","","0xe46a96ba",""
"0x4c1722c96e6c5935e6aeb7b3451f2bb8be648f75929bacc5d4e28b17695449cf","15935561","1668034319","2022-11-09 22:51:59","0x1935012b36c553b67bbabd155a04160cb9847f04","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.007852052128900572","10.0082256434967","1104.17","","","0xe46a96ba",""
"0xa511a146de1e9095f005d13e7076372e9d621fd0cf63d26f8bebff371b608785","15935571","1668034439","2022-11-09 22:53:59","0xff955eff3d270d44b39d228f7ecdfe41ad5760b3","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.010442522456613549","13.3100391231996","1104.17","","","0xe46a96ba",""
"0x8b017a9f138c81a7afc6a1dd6161b174796ca80f5173b35e4c618e4fa083bbb6","15935601","1668034799","2022-11-09 22:59:59","0x8fe237470b483afa22320b1adcd29b684c250ead","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.007977702529656496","10.1683796443002","1104.17","","","0xe46a96ba",""
"0xc796883201fce5e7902f8e356b9ce0e6c2af70d82e3e78d5005b6f9f124346f5","15935608","1668034883","2022-11-09 23:01:23","0xc6fe5b3a16d3434b5c9a8ddeec95d2c3213371c2","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.008818414993479123","11.2399517506885","1104.17","","","0xe46a96ba",""
"0x6d29bb83723ca0c2b0732e60251a2297082cae4d46f144c603a161fbcb95dbde","15935614","1668034955","2022-11-09 23:02:35","0x52c1dc3bd73b58fbf58f89e40a64dafb40f37668","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.008476618775084172","10.8042982907223","1104.17","","","0xe46a96ba",""
"0xd6e671d5ea76d23bd2f88ead6b03cd2abf49059001a062b3b3fa060c8c98d914","15935623","1668035063","2022-11-09 23:04:23","0x333de39b80690a6db1626fb21471499c375b548c","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.55","0","1975.63","0.00801399549449836","10.2146386572876","1104.17","","","0xe46a96ba",""
"0xc93cac6b2ce128cf3c4a70c97f9b5a6c96a512703127ea1d4e979ad3da86bef6","15935694","1668035927","2022-11-09 23:18:47","0x985b1dbfd4421408371355c9c9165876d767902d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.010089754155323235","12.860400646375","1104.17","","","0xe46a96ba",""
"0x41dc3da9e6fdf01591079293a920ef4ec2151f8170c2c80821d2b724e1bc66db","15935711","1668036131","2022-11-09 23:22:11","0xe69741b65620b0027e825f2964095812e3990ccd","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.9","0","2421.74","0.010186270405711168","12.9834202591195","1104.17","","","0xe46a96ba",""
"0xc76c805bbfe5fcedb83a165488773ae9567b19d3d8f973686a032af8d105d85e","15935713","1668036155","2022-11-09 23:22:35","0x8c76b6e5f9df323998b5e650c66828263514ed60","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.1","0","1402.06","0.00921207242723241","11.7417075157504","1104.17","","","0xe46a96ba",""
"0xd5aa06e043479fe8ad084ce4cdbb86e4fae72a21310288982db7a5c69bd73b49","15935729","1668036347","2022-11-09 23:25:47","0x3a691bf37c83222061b4418958152377a38c5d59","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.9","0","1147.14","0.0095497494","12.17211058524","1104.17","","","0xe46a96ba",""
"0x10eb24f78cbb4d2c9485d29f051b65d7d614e3c2cbd787fdbba674a7e6581ace","15935737","1668036443","2022-11-09 23:27:23","0x4f4b5fc46d49795df2ae3373e69c0fbc8f43bdcb","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.009038360591814024","11.5202944103262","1104.17","","","0xe46a96ba",""
"0x368969520a93655b78afa9d8e9b0ed2bdab5a160e38ee2217fdd0493554988e9","15935777","1668036923","2022-11-09 23:35:23","0x75c6f6d54440441cabcf53ff2ebe63cd3218099e","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.007457452069261297","9.50526840748045","1104.17","","","0xe46a96ba",""
"0x1b239c6a257e9ed0d21d241ba3e28ee827ceeefc129d495aa37fb2a5cc243e71","15935782","1668036983","2022-11-09 23:36:23","0xbb2dce5339d49f49fa68a730ffb4b2b97ba1d22d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1","0","1274.6","0.007510329468242656","9.57266594022209","1104.17","","","0xe46a96ba",""
"0x50b3efda333ebc5f18a10f4e8a3b8dbf6da0148905fc67cfff06f688b3c86cc1","15935784","1668037019","2022-11-09 23:36:59","0xbb2dce5339d49f49fa68a730ffb4b2b97ba1d22d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.0030867177549845","3.93433045050324","1104.17","","","0xe46a96ba",""
"0x9f14d252a459df7a6898f5baf28391c7a63c824d9d53328926d849dffa05b632","15935787","1668037055","2022-11-09 23:37:35","0xbb2dce5339d49f49fa68a730ffb4b2b97ba1d22d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.002067162311483124","2.63480508221639","1104.17","Error(0)","execution reverted","0xe46a96ba",""
"0xfa0f477ab4c46742219dc722c207fa6055457d5fec8cf2c9a5b092e0f5e54b98","15935794","1668037139","2022-11-09 23:38:59","0xbb2dce5339d49f49fa68a730ffb4b2b97ba1d22d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.003434512658291897","4.37762983425885","1104.17","","","0xe46a96ba",""
"0x87bab1a2923b29c2c1b6bd3f6e01b4e9035248643848a820bf96e95c149ad5d4","15935795","1668037151","2022-11-09 23:39:11","0xbb2dce5339d49f49fa68a730ffb4b2b97ba1d22d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.00200140022861819","2.55098473139674","1104.17","Error(0)","execution reverted","0xe46a96ba",""
"0x06a160e4a9b58b61061c9c46a090de6b5a0b8886299f88d4d0f2a9d2cb35e9ae","15935806","1668037283","2022-11-09 23:41:23","0xbb2dce5339d49f49fa68a730ffb4b2b97ba1d22d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.003442621542444315","4.38796541799952","1104.17","","","0xe46a96ba",""
"0xeeb3f5854f2d6ee9223ef52fce6df3cff313e494f67056f46de2a8b89c867fb7","15935817","1668037415","2022-11-09 23:43:35","0x7461d1a675ec22bafc2ebc3458211825a937d733","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.010219600276537203","13.0259025124743","1104.17","","","0xe46a96ba",""
"0x8a17cd75919abc6ed36fd5de9de48333321a948711c9ac29c4ceda0717fc9f0d","15935825","1668037511","2022-11-09 23:45:11","0x61219d19b588f008a9d58dea7ce0221c0d862e4c","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.1","0","1402.06","0.00790630590096761","10.0773775013733","1104.17","","","0xe46a96ba",""
"0x7e733ba3bc1f52a49dd350dd6a8e6b139a71a1ef599d8f53c5afd1969ba75d4c","15935831","1668037583","2022-11-09 23:46:23","0x937ac9246a130490b1f1d20d646422135baec4d6","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.1","0","1402.06","0.00792952543355295","10.1069731176066","1104.17","","","0xe46a96ba",""
"0x706b8a3866e7a2f969f089eda21313c152902c00f89705be618e265a1d9694c3","15935840","1668037691","2022-11-09 23:48:11","0xfe867550e9b72fcd761f16cd645371988239c8c7","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.007075389664265112","9.01829166607231","1104.17","","","0xe46a96ba",""
"0x02277eec1c3cdac92872ac1f9ad50c33d607ee5d8884d62196c26d810f505b49","15935845","1668037751","2022-11-09 23:49:11","0xfe867550e9b72fcd761f16cd645371988239c8c7","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.002884022239876113","3.67597474694609","1104.17","","","0xe46a96ba",""
"0x31173d978db08a5db28e88fc56fc65e1b91ab9ee9287df7b1b11b444f81e313e","15935854","1668037859","2022-11-09 23:50:59","0x9a49be566a738f0da7cf5f107343c78fefb40050","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.006803704940772554","8.6720023175087","1104.17","","","0xe46a96ba",""
"0x8acb9836b3cb0a872041878ff040bff3936a68af1db0396fce66240eeab22f74","15935865","1668037991","2022-11-09 23:53:11","0xeaf16297f0372df67706a1ea51060c3ae78ccdb2","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.007840687437103563","9.9937402073322","1104.17","","","0xe46a96ba",""
"0xed83c1d250ef922074f14e492c1b0815e7956b06fba586a288c2f944feb31d9d","15935886","1668038243","2022-11-09 23:57:23","0x729c225cade5cac55ed3317a8ca3ab3d7410b1a0","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.006692035925304184","8.52966899039271","1104.17","","","0xe46a96ba",""
"0x45ea3a2dceed8691f3c2033bb735df721577ac8ec9ad29e7d7e541abe653c70e","15935967","1668039215","2022-11-10 00:13:35","0xead90127d60f78f3e97781938418004be1794eae","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.1","0","1402.06","0.00757786287777714","9.65874402401474","1296.01","","","0xe46a96ba",""
"0xbd5131a80772ae8b453f281ce55d700e3e68009f2daa05de4f9d0cf12749d405","15936003","1668039647","2022-11-10 00:20:47","0x6f5a7449fefbda8739627e2d642927fb4a21c3de","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.006480789920416352","8.26041483256268","1296.01","","","0xe46a96ba",""
"0xeb5e2ee8a1031bcebfc0dc57bbda75e95b9f2b4a721b669afa52762edc61857a","15936015","1668039791","2022-11-10 00:23:11","0xd8c9f110a10698b139f21a94528e783bf43fa25a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.005396244129494327","6.87805276745347","1296.01","","","0xe46a96ba",""
"0x937bbc9f66e14db34c9c7f478298d96a0a97584937fb3b61eda37db834ba1906","15936018","1668039827","2022-11-10 00:23:47","0x2b97b81a3edc9107156c6defbbd7a3a2e96a0fd2","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.007188513470904545","9.16247927001493","1296.01","","","0xe46a96ba",""
"0x29a4b785c0c2d4baca0f73dace0458973622b32628514b23ddc8e1cf585c8080","15936023","1668039887","2022-11-10 00:24:47","0xc477b7c1f24b94ace8d3ea62095289523471c668","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.35","0","446.11","0.005860311058257874","7.46955247485549","1296.01","","","0xe46a96ba",""
"0x14c689a2d1d5a68114a01091cde8a54ef60cd3851e9adb7c5b324328d695bad4","15936025","1668039911","2022-11-10 00:25:11","0x8ffecb10b851f152fa97a92574c868be97a2e8e9","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.007522057658624805","9.58761469168318","1296.01","","","0xe46a96ba",""
"0x52cd805ce2fac853346a81c2e5e41cf3a4590f3cbee03eac8dd7bcf87c757459","15936034","1668040019","2022-11-10 00:26:59","0xc477b7c1f24b94ace8d3ea62095289523471c668","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1","0","1274.6","0.002136121503209705","2.72270046799109","1296.01","","","0xe46a96ba",""
"0x9cd78858f28cec4233cd575d07bdb0d61bf581458175be2f6eb17989d0a87101","15936040","1668040091","2022-11-10 00:28:11","0xb29ddc12eccd110fc4f6e95a51d226a31119979a","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.005924651278363961","7.5515605194027","1296.01","","","0xe46a96ba",""
"0x3306c0cb3a2ed814d5d03b212ba6fec110ae408a1a308599ede237e59a5c1b75","15936041","1668040103","2022-11-10 00:28:23","0x653f114f15f890d0e274c01ad716f69559dca08f","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.1","0","2676.66","0.006543860443787856","8.340804521652","1296.01","","","0xe46a96ba",""
"0x7e8e714d3ef67cc189a22ef6de05475127bfe487994125a5177b5f2173b688f1","15936048","1668040187","2022-11-10 00:29:47","0x3ad6a7608056aa931721cb6268854ea5e319683e","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.1","0","1402.06","0.00698580898324299","8.90411213004151","1296.01","","","0xe46a96ba",""
"0x9a257fd129300f149bf11da83f06a860e5629225e658fa17d1a838f744c18ee9","15936050","1668040211","2022-11-10 00:30:11","0xaae18f2a2826ca0dd78869e7778035d2a48a8053","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.007621901457507467","9.71487559773902","1296.01","","","0xe46a96ba",""
"0xceeee014babfadebceb7180b1f1f1e2a7a2d664c1332937a892c364334534482","15936071","1668040463","2022-11-10 00:34:23","0x9c1c6d6b291e1391ae64ededc09516b16cc6e5e1","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.008294805335252267","10.5725588803125","1296.01","","","0xe46a96ba",""
"0x97d79505de27a9c6085cdbc0a5dc697193d213f931709c8808296ce51e73ca17","15936081","1668040583","2022-11-10 00:36:23","0x8036c10b34536608c4a4ff982d19d071b26b32d4","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.007831544821211176","9.98208702911577","1296.01","","","0xe46a96ba",""
"0x225e2ac1445d2dd650a69c9358ab8ffb360305817692e815963967f74d408332","15936089","1668040679","2022-11-10 00:37:59","0xbfc6978c565c2e33e32a9bd20407b541550c0aff","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.006316965375341439","8.0516040674102","1296.01","","","0xe46a96ba",""
"0xc7363bbaf28ebbd6f678cd2fb87167e81cf2b3c53329fd5a34e6ccc2f515f69f","15936125","1668041111","2022-11-10 00:45:11","0xab0eb22b287ae2f6162a43ab65586e0609700f55","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.006288252653659833","8.01500683235482","1296.01","","","0xe46a96ba",""
"0x52fea89cb08a42592e72005384dbacebf5e41abb5c1d691b17e529acf11fc32f","15936128","1668041147","2022-11-10 00:45:47","0x19c91129312005394ea528ba84a3bea0d739f37d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.004982538434466924","6.35074348857154","1296.01","","","0xe46a96ba",""
"0x181a49aea54dae92b51f1ecc50685a7bc083e74a368f351c24edd26889e4790b","15936137","1668041255","2022-11-10 00:47:35","0x7f9f6db49dba498cf3f508017f3b54e8f24b173b","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.0060862118781267","7.75748565986029","1296.01","","","0xe46a96ba",""
"0xf5ff909d53a32471ea5131f48532e0ffd07639674c978d4e000e6d215fab5a05","15936147","1668041375","2022-11-10 00:49:35","0x4072d2c6e58c9a3d43d692c0dba81ec0eeeed15d","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.9","0","2421.74","0.005343999687137111","6.81146200122496","1296.01","","","0xe46a96ba",""
"0x7062e51f093b3ff655a3295bda01ed51fceeb5971508bb41b0859ed43cc82c11","15936153","1668041447","2022-11-10 00:50:47","0x312aa59ab158fd765693d5f3c8dfbeeab9e18593","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.00461494097459622","5.88220376622034","1296.01","","","0xe46a96ba",""
"0x347f7e458a463402daf2b28b986a14e037bba598c7da787fda270474d21a277f","15936162","1668041555","2022-11-10 00:52:35","0x3c5fea291a6e4ba6523e4d53804969990860b362","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","0.55","0","701.03","0.004631757625885534","5.9036382699537","1296.01","","","0xe46a96ba",""
"0xadc34f53012aa4ed98127fdcdfd93d21c009b147357966ea6e59e1850a03bff2","15936219","1668042251","2022-11-10 01:04:11","0xa099ec99966fa615c29b1ec56ce403fe655bca40","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","2.45","0","3122.77","0.007570575563922216","9.64945561377526","1296.01","","","0xe46a96ba",""
"0x19bedf2e8b615748845c920599fc074a0832a8b4c1c5aab323c40e800cc6135e","15936224","1668042311","2022-11-10 01:05:11","0xd38e2b0b3c85ae138532f9fe1a1d5f5455866b82","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.9","0","2421.74","0.008709579250627619","11.10122971285","1296.01","","","0xe46a96ba",""
"0xa933a0c83354103e10f739c40b1624f1f3a0a84b6764e26afc8bc47098db19d2","15936233","1668042419","2022-11-10 01:06:59","0xd9609ec767e3727b5d6df85a1b06b97ee7e931c7","0x71534ecf6dfc97f8cc740717fd67f2efaa00c04b","","1.35","0","1720.71","0.007867848635760139","10.0283598711399","1296.01","","","0xe46a96ba",""
